Ticker,Valoración de medias móviles,Volumen,Última,Media móvil simple (20),Media móvil simple (50),Media móvil simple (200),Banda superior de Bollinger (20),Banda inferior de Bollinger (20),"Nivel MACD (12, 26)","Señal MACD (12, 26)",Índice de fuerza relativa (14)
SNE/N,Fuerte Compra,7795,1790.17,1806.719995,1714.133994,1308.24724845,1881.37469935,1732.06529065,18.56748814,29.18343189,55.23243889
MRNA,Vender,7648,1508.49,1567.966995,1578.160194,,1767.7160277,1368.2179623,-40.28656615,-31.36230142,46.02548176
WLL,Fuerte Venta,7618,20.299999,20.8615,23.56879994,,24.37535431,17.34764569,-0.88611886,-1.01241759,45.11654459
BBVA,Fuerte Venta,7173,66.110001,67.92250005,74.1651999,85.02144999,73.00208673,62.84291337,-2.69017725,-2.77921776,37.60692207
ROKU,Fuerte Compra,6918,3591,3388.88051,,,3683.87439576,3093.88662424,-14.85288381,,59.67921082
HOTEL,Neutral,6850,4.01,4.002,4.0194,4.95765,4.09312629,3.91087371,0.0015403,-0.00232578,50.25606174
T,Vender,6825,665,665.3785045,670.7946018,706.9283502,681.58690866,649.17010034,-3.33085032,-3.5135778,49.84632563
AMD,Fuerte Compra,6771,1863.1,1835.1855,1508.305992,1145.4130509,1958.18261295,1712.18838705,96.39966059,110.74579369,62.29332053
CCL1/N,Fuerte Compra,6729,355.76001,329.6145,343.5834,,362.74624838,296.48275162,0.9610646,-2.94506716,56.13813085
FSLY,Fuerte Compra,6426,2115,1964.239,1913.0634,,2499.99195646,1428.48604354,30.39492,9.46823732,58.37055486
AAPL,Fuerte Compra,6365,11098.09,10293.385925,9176.293948,6909.745844,11229.82223881,9356.94961119,569.57423348,519.7671679,75.17188216
JPM,Fuerte Compra,6325,2271.8301,2204.73351,2180.865404,2324.339054,2310.9402108,2098.5268092,4.11769291,3.14056924,58.40111919
BABA/N,Fuerte Compra,6195,6309.1602,5842.714995,5576.178766,4638.6163405,6342.61548085,5342.81450915,181.30788761,122.35619095,68.76428176
RIG/N,Fuerte Venta,6123,26.68,43.56499995,44.23719994,96.78905017,64.14914755,22.98085235,-5.14488644,-2.49843945,27.55382411
AXP,Fuerte Compra,5826,2257,2178.175495,2163.704186,2222.5715475,2311.63391161,2044.71707839,5.11441875,2.84368996,58.14896627
FB,Fuerte Compra,5723,6526.5298,5903.371505,5554.13021,4550.3214115,6432.53197196,5374.21103804,233.31596635,166.49593706,71.55634116
WFC,Fuerte Venta,5683,540.01001,544.7155045,563.8860004,751.0947503,570.60345532,518.82755368,-9.74699749,-9.82268351,46.07325487
PBR/N,Fuerte Venta,5624,181,190.138498,193.389599,216.66395,202.54262611,177.73436989,-3.8044502,-2.30086074,40.3337482
UBER,Fuerte Compra,5496,726,697.925,708.7559998,671.2683498,761.35120384,634.49879616,-5.59471241,-9.90667545,56.35074042
TEF/N,Fuerte Venta,5308,89.050003,97.6555006,105.24440024,138.63215002,107.88742917,87.42357203,-4.23036505,-4.07618055,28.7555818
LUV,Fuerte Compra,5239,834.59998,763.143998,756.7673998,895.71205035,836.39456727,689.89342873,17.42260479,9.54207199,66.0391237
RDS/B,Fuerte Venta,5186,618.01001,662.6514985,691.3395996,1017.08930085,711.51875384,613.78424316,-18.94129733,-15.10423964,34.61691229
EDU/N,Fuerte Compra,5186,3241,3153.550995,2975.949802,2107.5080495,3485.00300017,2822.09898983,25.43141067,41.84298678,58.2320003
X,Vender,5180,170.5,168.2355005,168.7936004,186.19495005,184.2647454,152.2062556,0.51060645,0.1683198,49.86421713
V,Fuerte Compra,5160,4689.71,4438.411455,4397.289392,4006.493703,4648.1096542,4228.7132558,62.86371456,36.0015148,66.43586515
NVDA,Fuerte Compra,5033,11210.99,10465.522005,9572.014992,6682.157391,11555.31530325,9375.72870675,504.60434285,459.4886871,72.49911022
MONEX/B,Fuerte Venta,5025,11.8,12.285,12.6432,12.2229,13.06288174,11.50711826,-0.2482601,-0.19829977,4.14851252
FOLD,,5000,315.03,,,,,,,,
KKRC,Vender,4900,757.64001,766.825499,666.800001,,861.51075968,672.14023832,36.25206022,45.51652004,54.21671607
SE/N,Fuerte Compra,4852,3430.6001,3058.055015,,,3629.35911085,2486.75091915,240.58965978,213.43028072,69.68739089
PINS,Fuerte Compra,4831,771,777.4775,643.5812,,823.47900514,731.47599486,35.28591765,46.12389834,59.3023098
CSCO,Fuerte Venta,4235,938.90002,991.6580035,1020.3559994,951.6324998,1125.02952375,858.28648325,-31.64247853,-25.9128992,37.8485206
SPCE,Fuerte Venta,4217,380.10001,423.3179995,431.6676006,,524.62477384,322.01122516,-22.83571682,-17.19289966,37.79834982
TEVA/N,Fuerte Venta,4185,208.00999,247.1325025,259.8094008,218.15405025,298.22594139,196.03906361,-15.40575973,-10.4262531,22.7483051
SPG,Fuerte Compra,4182,1502.73,1458.509505,1459.370402,,1559.4038798,1357.6151302,10.05715649,5.35877043,53.63119585
TSLA,Fuerte Compra,4101,49502.441,38319.41515,33291.90666,18297.1576585,49943.73032622,26695.09997378,4128.19936206,3133.68706768,81.31206215
CRM,Fuerte Compra,4028,6148.52,4643.372995,4435.267592,3741.2410515,5623.1531143,3663.5928757,289.55666111,126.10507139,85.20882229
M,Fuerte Venta,3769,146.05,146.848999,148.9581994,238.76724915,163.34882884,130.34916916,-1.36463278,-1.01105444,48.97586966
VZ,Fuerte Compra,3754,1303,1301.0985,1271.5002,1222.9929,1328.79314156,1273.40385844,10.16292165,11.18651082,53.83854187
MAXCOM/A,Fuerte Compra,3734,1.6,1.4375,1.3222,2.02735243,1.7939197,1.0810803,0.09939176,0.07910703,65.54920117
LVS,Fuerte Compra,3620,1127,1053.756,1044.7923996,1124.1722,1149.63008125,957.88191875,17.09569413,9.28375872,60.80916292
MNST,Fuerte Compra,3610,1838.89,1672.62901,1537.935606,,1945.34939158,1399.90862842,95.43185463,81.35289669,80.24969091
ATVI,Fuerte Compra,3329,1860.33,1849.86749,1800.590994,1428.3453985,1950.98194539,1748.75303461,13.55761255,15.2861343,54.07561998
AYX,Fuerte Compra,3252,2621,,,,,,,,32.22190967
HAL,Fuerte Compra,3167,354.32999,352.295498,318.1355984,322.42019965,381.71082589,322.88017011,10.68955718,13.74353686,55.54127335
KO,Fuerte Compra,3150,1070,1060.4175,1046.2371984,1062.3755987,1082.9667624,1037.8682376,1.48300248,2.644751,55.68651163
AIG,Fuerte Venta,3110,659,669.786999,686.7775988,833.6083503,726.19377277,613.38022523,-14.19884176,-11.92720358,47.65303047
PANW,Fuerte Compra,3034,5639.6802,4727.52753,,,6198.20963973,3256.84542027,,,65.35772827
MA,Fuerte Compra,2978,7906.3799,7372.677015,7013.612802,6289.8427005,7838.21337677,6907.14065323,210.59707709,171.03608898,75.78672357
PYPL,Fuerte Compra,2926,4535,4383.02598,4121.493,2903.928101,4577.36569629,4188.68626371,101.05623219,100.62091336,65.15917161
FEMSA/UB,Fuerte Venta,2830,97,110.953,121.6390004,139.13255,125.89049792,96.01550208,-6.46944014,-5.45874286,7.74249519
EXC,Vender,2790,818,840.7285005,854.147199,,882.46681431,798.99018669,-11.81892525,-9.19018158,41.69272821
SAN,Fuerte Venta,2744,49.5,50.18799985,53.56960006,63.00554998,51.75525995,48.62073975,-1.07074964,-1.19220528,42.00747648
TER,Comprar,2634,1894.29,1852.689005,1498.724002,,2184.77446791,1520.60354209,163.24585741,178.6018568,60.07144208
ORCL,Fuerte Compra,2415,1270.92,1237.242,1243.8224,1142.4839476,1273.55612155,1200.92787845,0.38533356,-3.64790298,58.56077948
SHAK,Fuerte Compra,2339,1414,1202.071995,1200.468198,,1366.63495521,1037.50903479,43.65690262,18.11379468,70.72354987
FCFE/18,Fuerte Compra,2325,25.690001,25.39099995,25.23839992,24.66454999,25.76510708,25.01689282,0.14761976,0.15007711,57.79404146
BP/N,Fuerte Venta,2301,467.89999,507.5800005,529.0777996,639.4242985,552.60666268,462.55333832,-14.26907371,-9.35939098,33.49318911
BA,Comprar,2290,3865,3822.846505,3943.560614,4744.6511025,4063.36248176,3582.33052824,-23.9387043,-30.0994046,50.73178878
UNH,Fuerte Compra,2218,6958,6975.03899,6822.873808,6090.5445535,7284.49767338,6665.58030662,18.07390197,50.05018826,52.03210614
GOLD/N,Comprar,2191,634.25,641.7000015,621.6805982,484.96559915,695.83024356,587.56975944,4.65815427,6.27361324,50.05574111
ACTINVR/B,Fuerte Venta,2147,8.63,8.7745,8.8616,9.8827,9.06242186,8.48657814,-0.0278344,-0.02964539,42.46974747
MRK,Fuerte Compra,2110,1900,1854.334495,1795.5864,1738.8645495,1922.11041443,1786.55857557,28.55377287,26.17002999,64.14626108
AMAT,Vender,2053,1373,1429.4185,1390.197592,1151.6811985,1505.34402147,1353.49297853,2.82146988,13.52359248,44.93989295
CDEV,Fuerte Venta,2050,17.15,18.72,19.83839994,,21.97553047,15.46446953,-1.0413446,-0.90105166,41.6350617
ADSK,Comprar,1954,5250,5356.95049,4655.947588,,5603.643786,5110.257194,163.94424544,218.70050253,54.23548044
XOM,Fuerte Venta,1919,883.20001,946.053003,974.4568014,1093.59375075,1020.8125351,871.2934709,-24.48104363,-17.66288023,33.24006692
NKE,Fuerte Compra,1907,2481,2348.152005,2261.975196,2032.1515475,2529.68553476,2166.61847524,66.16731748,53.84773258,69.08380529
WORK,Fuerte Compra,1906,684,653.517001,,,699.47158846,607.56241354,-9.08549786,-15.57989187,54.43109558
FIBRAHD/15,Fuerte Venta,1857,4.84,4.84,4.9456,6.34205001,4.93757049,4.74242951,-0.00724712,-0.01372525,48.32953218
TMM/A,Fuerte Venta,1792,5,5.2045,5.2546,5.93745,5.48021543,4.92878457,-0.0381292,-0.01915197,44.03043617
NEM,Neutral,1727,1437,1492.922995,1430.716996,,1622.44925399,1363.39673601,-3.38365512,9.20833774,46.4225817
K,Fuerte Compra,1675,1557.53,1424.11,,,,,,,70.34149291
HD,Fuerte Compra,1615,6402.5498,6204.11001,5914.32321,4967.518406,6460.9072823,5947.3127377,124.39143985,127.65092178,67.10776811
MLM,Vender,1611,4659.9102,4744.151495,4697.715394,,5028.84054486,4459.46244514,13.5049068,39.34593841,49.11467118
CMCSA,Fuerte Compra,1528,990,966.3095005,936.1277998,878.52475055,989.67243961,942.94656139,7.76032405,8.43038936,62.99308383
ROG/N,Comprar,1520,7887.4502,7920.062535,7994.578622,6581.682761,8251.30428762,7588.82078238,-38.46010965,-38.11951072,49.7522525
GE,Vender,1509,143.78,143.1039985,149.7813992,182.18060005,150.76778242,135.44021458,-2.20862622,-2.56315177,47.10054214
FDX,Fuerte Compra,1459,4833,4392.94249,3840.054392,3125.194447,5105.25260476,3680.63237524,281.84748813,278.34172814,80.88624875
JD/N,Fuerte Compra,1403,1765,1526.0185,1444.278198,1021.92649925,1802.96254874,1249.07445126,93.91523868,61.58800234,77.20957976
KHC,Fuerte Compra,1280,772,754.6100005,725.1828016,603.97135035,806.76513481,702.45486619,19.09190182,20.25631906,59.50294475
VITRO/A,Fuerte Venta,1240,23.02,23.1534999,23.20759996,31.02064995,23.45782008,22.84917972,-0.00841226,-0.00659571,47.74191654
TWLO,Fuerte Compra,1237,5845.7002,5722.656025,5456.548016,3267.9191055,6400.03550612,5045.27654388,36.23798479,49.29426895,57.17714
ETSY,Vender,1216,2731.25,2863.729505,2485.392402,,3080.0648107,2647.3941993,91.30388125,132.10210562,50.83376453
TCEHY/N,Fuerte Compra,1155,1550,1534.6955,1523.2158,1174.83719875,1653.92767745,1415.46332255,5.02612323,1.43133226,53.00632702
DVN,Fuerte Venta,1124,237,250.0975,256.7900004,364.0407991,284.71140537,215.48359463,-3.13019423,-0.71642583,42.17155885
AMZN,Fuerte Compra,1116,75650,71761.9136,68618.90766,49974.79081,75292.24089011,68231.58630989,1800.97406876,1535.42310051,67.55707237
